order_date,region,state,city,category,sub_category,product_name,customer_id,segment,sales,profit,quantity,discount,profit_status
2014-07-05,West,California,Los Angeles,Office Supplies,Binders,Vinyl Sectional Post Binders,DP-13390,Home Office,180.96,67.86,6.00,0.20,Profit
2015-02-27,East,Pennsylvania,Altoona,Office Supplies,Binders,"Pressboard Covers with Storage Hooks; 9 1/2"" x 11""; Light Blue",BT-11395,Corporate,4.42,-3.39,3.00,0.70,Loss
2015-02-27,East,Pennsylvania,Altoona,Office Supplies,Art,Eldon Spacemaker Box; Quick-Snap Lid; Clear,BT-11395,Corporate,16.03,2.20,6.00,0.20,Profit
2015-11-27,East,New York,New York City,Office Supplies,Art,Peel-Off China Markers,JE-15475,Consumer,29.79,12.51,3.00,0.00,Profit
2014-01-27,West,California,San Diego,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,EJ-13720,Consumer,57.23,14.31,1.00,0.00,Profit
2014-01-27,West,California,San Diego,Furniture,Tables,Balt Split Level Computer Training Table,EJ-13720,Consumer,333.00,-16.65,3.00,0.20,Loss
2014-01-27,West,California,San Diego,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,EJ-13720,Consumer,36.44,12.03,4.00,0.00,Profit
2017-09-23,South,Florida,Miami,Office Supplies,Paper,Xerox 1941,BE-11410,Consumer,251.64,88.07,3.00,0.20,Profit
2017-11-04,South,North Carolina,Greensboro,Furniture,Tables,Hon 5100 Series Wood Tables,KL-16555,Corporate,523.76,-192.05,3.00,0.40,Loss
2017-11-04,South,North Carolina,Greensboro,Technology,Phones,Motorola Moto X,KL-16555,Corporate,1359.96,119.00,5.00,0.20,Profit
2016-10-14,South,North Carolina,Jacksonville,Furniture,Chairs,SAFCO Folding Chair Trolley,NC-18415,Consumer,102.59,10.26,1.00,0.20,Profit
2016-10-14,South,North Carolina,Jacksonville,Technology,Accessories,Maxell 4.7GB DVD-R,NC-18415,Consumer,22.70,5.96,1.00,0.20,Profit
2016-10-14,South,North Carolina,Jacksonville,Office Supplies,Paper,Xerox 1944,NC-18415,Consumer,93.02,33.72,3.00,0.20,Profit
2016-10-14,South,North Carolina,Jacksonville,Office Supplies,Supplies,Staple remover,NC-18415,Consumer,12.77,1.44,2.00,0.20,Profit
2016-10-14,South,North Carolina,Jacksonville,Office Supplies,Envelopes,White Business Envelopes with Contemporary Seam; Recycled White Business Envelopes,NC-18415,Consumer,35.01,13.13,4.00,0.20,Profit
2016-10-14,South,North Carolina,Jacksonville,Office Supplies,Paper,Xerox 1916,NC-18415,Consumer,39.15,14.68,1.00,0.20,Profit
2015-11-12,South,Florida,Plantation,Office Supplies,Art,Newell 317,AH-10690,Corporate,11.76,1.32,5.00,0.20,Profit
2015-11-12,South,Florida,Plantation,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,AH-10690,Corporate,5.24,-4.02,2.00,0.70,Loss
2015-11-12,South,Florida,Plantation,Office Supplies,Binders,"SlimView Poly Binder; 3/8""",AH-10690,Corporate,4.66,-3.73,3.00,0.70,Loss
2015-11-12,South,Florida,Plantation,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms; Charcoal,AH-10690,Corporate,523.92,-72.04,5.00,0.20,Loss
2015-11-12,South,Florida,Plantation,Technology,Phones,VTech DS6151,AH-10690,Corporate,100.79,10.08,1.00,0.20,Profit
2015-11-12,South,Florida,Plantation,Furniture,Chairs,Global Push Button Manager's Chair; Indigo,AH-10690,Corporate,146.14,16.44,3.00,0.20,Profit
2017-03-05,Central,Wisconsin,Milwaukee,Office Supplies,Labels,Avery 515,PK-19075,Consumer,25.06,11.78,2.00,0.00,Profit
2015-11-05,Central,Illinois,Quincy,Office Supplies,Labels,Avery 476,NG-18430,Consumer,19.82,6.44,6.00,0.20,Profit
2016-07-08,South,Florida,Jacksonville,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,ZD-21925,Consumer,823.96,51.50,5.00,0.20,Profit
2016-07-08,South,Florida,Jacksonville,Office Supplies,Paper,Xerox 1921,ZD-21925,Consumer,15.98,5.00,2.00,0.20,Profit
2015-09-15,South,Alabama,Mobile,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,NW-18400,Consumer,801.96,200.49,2.00,0.00,Profit
2015-09-15,South,Alabama,Mobile,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,NW-18400,Consumer,59.97,0.00,3.00,0.00,Loss
2015-09-15,South,Alabama,Mobile,Furniture,Chairs,Global Manager's Adjustable Task Chair; Storm,NW-18400,Consumer,1056.86,306.49,7.00,0.00,Profit
2017-10-09,East,New York,New York City,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,HG-14845,Consumer,12.82,4.33,3.00,0.20,Profit
2017-10-09,East,New York,New York City,Furniture,Bookcases,O'Sullivan Elevations Bookcase; Cherry Finish,HG-14845,Consumer,314.35,-15.72,3.00,0.20,Loss
2017-10-09,East,New York,New York City,Office Supplies,Paper,TOPS 4 x 6 Fluorescent Color Memo Sheets; 500 Sheets per Pack,HG-14845,Consumer,18.98,8.92,2.00,0.00,Profit
2017-10-09,East,New York,New York City,Office Supplies,Binders,Durable Pressboard Binders,HG-14845,Consumer,18.24,6.16,6.00,0.20,Profit
2015-09-14,East,New York,New York City,Office Supplies,Storage,Economy Rollaway Files,CC-12685,Consumer,991.20,257.71,6.00,0.00,Profit
2015-09-14,East,New York,New York City,Technology,Copiers,Sharp 1540cs Digital Laser Copier,CC-12685,Consumer,879.98,329.99,2.00,0.20,Profit
2015-09-14,East,New York,New York City,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,CC-12685,Consumer,12.96,4.54,9.00,0.20,Profit
2014-10-07,Central,Texas,Dallas,Office Supplies,Storage,Fellowes Personal Hanging Folder Files; Navy,JG-15805,Corporate,107.44,10.74,10.00,0.20,Profit
2017-05-07,Central,Michigan,Detroit,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,RW-19540,Corporate,1458.65,423.01,5.00,0.00,Profit
2017-05-07,Central,Michigan,Detroit,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,RW-19540,Corporate,26.64,7.46,1.00,0.00,Profit
2017-05-07,Central,Michigan,Detroit,Furniture,Chairs,Safco Contoured Stacking Chairs,RW-19540,Corporate,476.80,119.20,2.00,0.00,Profit
2017-05-07,Central,Michigan,Detroit,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,RW-19540,Corporate,87.44,18.46,2.00,0.10,Profit
2015-11-14,East,Delaware,Dover,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",LS-17230,Consumer,76.14,26.65,3.00,0.00,Profit
2015-11-14,East,Delaware,Dover,Office Supplies,Binders,"Avery Framed View Binder; EZD Ring (Locking); Navy; 1 1/2""",LS-17230,Consumer,19.96,9.38,2.00,0.00,Profit
2014-11-24,East,Ohio,Columbus,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),MY-18295,Corporate,1049.97,-209.99,5.00,0.40,Loss
2014-11-24,East,Ohio,Columbus,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,MY-18295,Corporate,611.06,-34.92,3.00,0.30,Loss
2014-04-08,West,Arizona,Glendale,Office Supplies,Fasteners,Binder Clips by OIC,JM-15655,Corporate,2.37,0.83,2.00,0.20,Profit
2014-04-08,West,Arizona,Glendale,Office Supplies,Paper,Things To Do Today Spiral Book,JM-15655,Corporate,19.01,6.89,3.00,0.20,Profit
2014-07-26,West,Nevada,North Las Vegas,Technology,Phones,Apple iPhone 5S,KM-16720,Consumer,911.98,114.00,2.00,0.20,Profit
2014-07-26,West,Nevada,North Las Vegas,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,KM-16720,Consumer,674.35,-109.58,3.00,0.20,Loss
2014-07-26,West,Nevada,North Las Vegas,Furniture,Furnishings,Tensor Computer Mounted Lamp,KM-16720,Consumer,134.01,36.18,9.00,0.00,Profit
2014-07-26,West,Nevada,North Las Vegas,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,KM-16720,Consumer,170.97,70.10,3.00,0.00,Profit
2014-06-08,South,Tennessee,Bristol,Furniture,Chairs,Situations Contoured Folding Chairs; 4/Set,KE-16420,Corporate,170.35,10.65,3.00,0.20,Profit
2014-10-28,West,California,Los Angeles,Office Supplies,Binders,Avery Non-Stick Binders,TS-21370,Corporate,7.18,2.25,2.00,0.20,Profit
2014-10-28,West,California,Los Angeles,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,TS-21370,Corporate,6.28,0.06,2.00,0.00,Profit
2014-10-28,West,California,Los Angeles,Office Supplies,Supplies,Premier Automatic Letter Opener,TS-21370,Corporate,480.74,14.42,2.00,0.00,Profit
2014-10-28,West,California,Los Angeles,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,TS-21370,Corporate,617.00,-36.29,6.00,0.15,Loss
2014-10-28,West,California,Los Angeles,Office Supplies,Storage,Eldon Portable Mobile Manager,TS-21370,Corporate,141.40,38.18,5.00,0.00,Profit
2017-11-25,Central,Michigan,Canton,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,SZ-20035,Home Office,501.81,0.00,3.00,0.00,Loss
2017-09-22,South,Arkansas,Fayetteville,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,JE-15745,Consumer,691.96,318.30,4.00,0.00,Profit
2017-09-22,South,Arkansas,Fayetteville,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc; 3/Pack,JE-15745,Consumer,34.95,15.38,5.00,0.00,Profit
2015-12-04,Central,Missouri,Springfield,Office Supplies,Paper,Xerox 1881,MS-17980,Corporate,85.96,40.40,7.00,0.00,Profit
2015-09-21,East,Massachusetts,Quincy,Furniture,Furnishings,Deflect-o DuraMat Lighweight; Studded; Beveled Mat for Low Pile Carpeting,DH-13675,Home Office,85.30,14.50,2.00,0.00,Profit
2017-11-26,Central,Illinois,Rockford,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,GT-14755,Consumer,33.57,-53.71,8.00,0.80,Loss
2017-06-06,West,California,San Francisco,Furniture,Furnishings,Eldon 300 Class Desk Accessories; Black,GH-14410,Home Office,4.95,2.18,1.00,0.00,Profit
2017-06-06,West,California,San Francisco,Office Supplies,Storage,Sterilite Show Offs Storage Containers,GH-14410,Home Office,26.40,0.00,5.00,0.00,Loss
2017-10-23,Central,Texas,San Antonio,Office Supplies,Binders,Storex Dura Pro Binders,DM-13015,Consumer,3.56,-6.24,3.00,0.80,Loss
2017-10-23,Central,Texas,San Antonio,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,DM-13015,Consumer,823.96,51.50,5.00,0.20,Profit
2017-10-23,Central,Texas,San Antonio,Office Supplies,Art,Newell 320,DM-13015,Consumer,10.27,0.90,3.00,0.20,Profit
2014-12-20,West,Colorado,Thornton,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,TC-21295,Consumer,447.94,89.59,7.00,0.20,Profit
2017-02-17,Central,Illinois,Chicago,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",JK-16120,Home Office,480.96,-269.34,3.00,0.50,Loss
2017-02-17,Central,Illinois,Chicago,Technology,Phones,LG Exalt,JK-16120,Home Office,124.79,10.92,1.00,0.20,Profit
2014-05-03,East,New York,Yonkers,Office Supplies,Binders,GBC Poly Designer Binding Covers,NC-18415,Consumer,40.18,14.56,3.00,0.20,Profit
2014-05-03,East,New York,Yonkers,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",NC-18415,Consumer,10.90,3.95,3.00,0.20,Profit
2017-10-17,West,California,San Diego,Office Supplies,Art,Economy #2 Pencils,AJ-10960,Consumer,10.64,2.77,4.00,0.00,Profit
2015-11-28,Central,Illinois,Champaign,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",LC-16885,Consumer,151.96,-182.35,5.00,0.60,Loss
2014-07-27,West,California,San Francisco,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,GW-14605,Consumer,238.00,38.08,2.00,0.00,Profit
2017-04-23,Central,Indiana,Lawrence,Technology,Accessories,TRENDnet 56K USB 2.0 Phone; Internet and Fax Modem,SC-20305,Consumer,155.34,55.92,6.00,0.00,Profit
2015-10-23,West,California,San Diego,Technology,Accessories,Maxell DVD-RAM Discs,JF-15355,Consumer,148.32,63.78,9.00,0.00,Profit
2015-10-23,West,California,San Diego,Furniture,Chairs,Global Leather and Oak Executive Chair; Black,JF-15355,Consumer,240.78,27.09,1.00,0.20,Profit
2015-10-23,West,California,San Diego,Furniture,Chairs,Global Chrome Stack Chair,JF-15355,Consumer,191.97,16.80,7.00,0.20,Profit
2015-10-23,West,California,San Diego,Office Supplies,Paper,Xerox 196,JF-15355,Consumer,11.56,5.66,2.00,0.00,Profit
2015-10-23,West,California,San Diego,Office Supplies,Envelopes,Redi-Strip #10 Envelopes; 4 1/8 x 9 1/2,JF-15355,Consumer,11.80,5.66,4.00,0.00,Profit
2015-10-23,West,California,San Diego,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,JF-15355,Consumer,842.35,42.12,3.00,0.20,Profit
2016-09-05,South,Tennessee,Johnson City,Office Supplies,Envelopes,Staple envelope,DM-13015,Consumer,23.47,7.63,3.00,0.20,Profit
2016-09-05,South,Tennessee,Johnson City,Office Supplies,Binders,"Wilson Jones Ledger-Size; Piano-Hinge Binder; 2""; Blue",DM-13015,Consumer,86.06,-63.11,7.00,0.70,Loss
2016-09-05,South,Tennessee,Johnson City,Technology,Phones,Nortel Networks T7316 E Nt8 B27,DM-13015,Consumer,108.78,6.80,2.00,0.20,Profit
2016-09-05,South,Tennessee,Johnson City,Office Supplies,Paper,Xerox 1971,DM-13015,Consumer,10.27,3.21,3.00,0.20,Profit
2016-10-28,South,Florida,Tampa,Office Supplies,Binders,Canvas Sectional Post Binders,EP-13915,Consumer,38.19,-26.73,5.00,0.70,Loss
2014-04-05,Central,Illinois,Decatur,Office Supplies,Storage,Tenex File Box; Personal Filing Tote with Lid; Black,JG-15805,Corporate,49.63,3.72,4.00,0.20,Profit
2014-04-05,Central,Illinois,Decatur,Office Supplies,Storage,Adjustable Personal File Tote,JG-15805,Corporate,52.10,3.91,4.00,0.20,Profit
2015-06-15,West,Arizona,Gilbert,Office Supplies,Paper,Xerox 1895,PF-19120,Consumer,9.57,2.99,2.00,0.20,Profit
2015-06-15,West,Arizona,Gilbert,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf; Black",PF-19120,Consumer,82.37,-19.56,2.00,0.20,Loss
2015-06-15,West,Arizona,Gilbert,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",PF-19120,Consumer,364.70,-36.47,6.00,0.20,Loss
2015-06-15,West,Arizona,Gilbert,Furniture,Furnishings,DAX Copper Panel Document Frame; 5 x 7 Size,PF-19120,Consumer,40.26,11.07,4.00,0.20,Profit
2014-07-05,South,Tennessee,Knoxville,Office Supplies,Art,Newell 322,DW-13195,Corporate,4.37,0.38,3.00,0.20,Profit
2017-01-29,Central,Illinois,Chicago,Office Supplies,Binders,GBC Clear Cover; 8-1/2 x 11; unpunched; 25 covers per pack,CK-12595,Consumer,12.13,-20.62,4.00,0.80,Loss
2016-03-03,Central,Indiana,Bloomington,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,CC-12670,Consumer,134.85,37.76,3.00,0.00,Profit
2014-06-02,South,Georgia,Roswell,Office Supplies,Art,Sanford Colorific Scented Colored Pencils; 12/Pack,SV-20785,Consumer,8.56,2.65,2.00,0.00,Profit
2014-06-02,South,Georgia,Roswell,Technology,Phones,Mophie Juice Pack Helium for iPhone,SV-20785,Consumer,239.97,67.19,3.00,0.00,Profit
2014-06-02,South,Georgia,Roswell,Office Supplies,Storage,Hot File 7-Pocket; Floor Stand,SV-20785,Consumer,356.94,107.08,2.00,0.00,Profit
2016-11-24,West,California,Los Angeles,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,SP-20860,Corporate,659.90,217.77,2.00,0.00,Profit
2016-11-24,West,California,Los Angeles,Furniture,Chairs,Global Leather Executive Chair,SP-20860,Corporate,1684.75,210.59,6.00,0.20,Profit
2016-11-24,West,California,Los Angeles,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,SP-20860,Corporate,559.92,190.37,8.00,0.00,Profit
2016-11-10,Central,Texas,Houston,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,MS-17770,Consumer,279.94,48.99,7.00,0.20,Profit
2014-11-22,Central,Illinois,Bolingbrook,Office Supplies,Binders,"Avery Framed View Binder; EZD Ring (Locking); Navy; 1 1/2""",TC-21475,Home Office,9.98,-16.47,5.00,0.80,Loss
2017-05-01,South,Arkansas,Texarkana,Technology,Accessories,Maxell 74 Minute CDR; 10/Pack,SJ-20125,Home Office,48.90,18.09,5.00,0.00,Profit
2017-12-07,Central,Texas,San Antonio,Office Supplies,Fasteners,Binder Clips by OIC,DS-13180,Corporate,3.55,1.24,3.00,0.20,Profit
2017-12-07,Central,Texas,San Antonio,Office Supplies,Paper,Xerox 1995,DS-13180,Corporate,15.55,5.44,3.00,0.20,Profit
2017-11-30,Central,Texas,Edinburg,Office Supplies,Fasteners,Binder Clips by OIC,SC-20800,Consumer,2.37,0.83,2.00,0.20,Profit
2017-12-07,East,Ohio,Toledo,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,SH-20395,Consumer,127.98,25.60,2.00,0.20,Profit
2015-01-03,Central,Texas,Baytown,Office Supplies,Paper,Xerox 21,SF-20965,Corporate,10.37,3.63,2.00,0.20,Profit
2015-11-14,East,Pennsylvania,Philadelphia,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,MG-17680,Home Office,47.98,-1.20,2.00,0.20,Loss
2015-10-02,West,California,Los Angeles,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,CS-12400,Home Office,270.34,75.70,14.00,0.00,Profit
2015-04-05,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,VT-21700,Home Office,98.11,18.40,7.00,0.20,Profit
2015-04-05,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Fellowes High-Stak Drawer Files,VT-21700,Home Office,563.81,21.14,4.00,0.20,Profit
2015-04-05,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Cardinal Slant-D Ring Binders,VT-21700,Home Office,10.43,-6.95,4.00,0.70,Loss
2015-04-05,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,VT-21700,Home Office,547.14,-68.39,4.00,0.20,Loss
2015-04-05,East,Pennsylvania,Philadelphia,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,VT-21700,Home Office,14.85,-3.22,5.00,0.40,Loss
2015-04-05,East,Pennsylvania,Philadelphia,Technology,Phones,Speck Products Candyshell Flip Case,VT-21700,Home Office,41.99,-9.80,2.00,0.40,Loss
2015-04-05,East,Pennsylvania,Philadelphia,Furniture,Furnishings,DAX Charcoal/Nickel-Tone Document Frame; 5 x 7,VT-21700,Home Office,7.58,2.37,1.00,0.20,Profit
2015-04-05,East,Pennsylvania,Philadelphia,Furniture,Bookcases,Bush Heritage Pine Collection 5-Shelf Bookcase; Albany Pine Finish; *Special Order,VT-21700,Home Office,352.45,-211.47,5.00,0.50,Loss
2017-06-05,Central,Texas,Pearland,Technology,Phones,LG G3,AB-10105,Consumer,470.38,52.92,3.00,0.20,Profit
2017-09-18,East,New York,New York City,Office Supplies,Paper,Xerox 203,MM-18280,Corporate,19.44,9.33,3.00,0.00,Profit
2017-09-18,East,New York,New York City,Furniture,Furnishings,Ultra Door Push Plate,MM-18280,Corporate,9.82,3.24,2.00,0.00,Profit
2017-07-18,West,Arizona,Phoenix,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",ML-17410,Consumer,801.60,-448.90,5.00,0.50,Loss
2017-07-18,West,Arizona,Phoenix,Furniture,Chairs,Global Fabric Manager's Chair; Dark Gray,ML-17410,Consumer,161.57,10.10,2.00,0.20,Profit
2017-07-18,West,Arizona,Phoenix,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,ML-17410,Consumer,16.10,5.23,2.00,0.20,Profit
2017-07-18,West,Arizona,Phoenix,Office Supplies,Binders,Acco Expandable Hanging Binders,ML-17410,Consumer,7.66,-6.12,4.00,0.70,Loss
2017-07-18,West,Arizona,Phoenix,Furniture,Chairs,High-Back Leather Manager's Chair,ML-17410,Consumer,311.98,-42.90,3.00,0.20,Loss
2015-12-01,South,Virginia,Chesapeake,Office Supplies,Storage,Decoflex Hanging Personal Folder File; Blue,KD-16495,Corporate,61.68,16.65,4.00,0.00,Profit
2015-12-01,South,Virginia,Chesapeake,Office Supplies,Binders,"GBC Pre-Punched Binding Paper; Plastic; White; 8-1/2"" x 11""",KD-16495,Corporate,63.96,30.70,4.00,0.00,Profit
2016-06-28,Central,Illinois,Chicago,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,RF-19735,Consumer,359.98,36.00,3.00,0.20,Profit
2017-08-28,Central,Illinois,Chicago,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),SC-20305,Consumer,25.34,7.92,6.00,0.20,Profit
2017-08-28,Central,Illinois,Chicago,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),SC-20305,Consumer,26.72,9.35,5.00,0.20,Profit
2014-09-17,West,Washington,Seattle,Office Supplies,Storage,Eldon Gobal File Keepers,BN-11515,Consumer,30.28,1.21,2.00,0.00,Profit
2014-09-17,West,Washington,Seattle,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,BN-11515,Consumer,57.93,16.22,3.00,0.00,Profit
2014-09-17,West,Washington,Seattle,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",BN-11515,Consumer,35.34,13.43,2.00,0.00,Profit
2014-09-17,West,Washington,Seattle,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,BN-11515,Consumer,137.24,46.32,5.00,0.20,Profit
2016-03-14,Central,Texas,Harlingen,Furniture,Bookcases,Safco Value Mate Series Steel Bookcases; Baked Enamel Finish on Steel; Gray,JS-15880,Consumer,241.33,-14.20,5.00,0.32,Loss
2016-03-14,Central,Texas,Harlingen,Office Supplies,Paper,Xerox 1993,JS-15880,Consumer,5.18,1.88,1.00,0.20,Profit
2016-03-14,Central,Texas,Harlingen,Office Supplies,Art,BOSTON Ranger #55 Pencil Sharpener; Black,JS-15880,Consumer,145.54,16.37,7.00,0.20,Profit
